Date,Time,MMSI,SPEED,Longitude,Latitude,COG
2021-04-18,18:03:49,212054000,7.9,121.4639867,31.46331,316
2021-04-18,18:04:19,212054000,7.9,121.4631867,31.46428,316
2021-04-18,18:04:49,212054000,7.9,121.4623467,31.46511,315
2021-04-18,18:05:19,212054000,7.8,121.46148,31.4659,315
2021-04-18,18:05:49,212054000,7.7,121.4606533,31.46666,315
2021-04-18,18:06:09,212054000,7.6,121.46004,31.46725,315
2021-04-18,18:06:29,212054000,7.7,121.4594933,31.46771,315
2021-04-18,18:06:59,212054000,7.8,121.45856,31.46856,315
2021-04-18,18:08:09,212054000,8.1,121.4564133,31.47035,315
2021-04-18,18:08:29,212054000,8.2,121.4558,31.4708,316
2021-04-18,18:08:49,212054000,8.2,121.4551867,31.47133,316
2021-04-18,18:09:20,212054000,8.3,121.4542533,31.47218,316
2021-04-18,18:09:39,212054000,8.4,121.4536533,31.47278,316
2021-04-18,18:09:59,212054000,8.5,121.45304,31.47336,315
2021-04-18,18:10:20,212054000,8.5,121.45244,31.47391,316
2021-04-18,18:10:59,212054000,8.3,121.4512533,31.4752,315
2021-04-18,18:11:20,212054000,8.3,121.45056,31.47583,316
2021-04-18,18:11:39,212054000,8.2,121.45,31.47633,317
2021-04-18,18:12:09,212054000,8.1,121.44908,31.47721,317
2021-04-18,18:12:59,212054000,8,121.44756,31.4785,318
2021-04-18,18:13:20,212054000,8,121.44696,31.47908,317
2021-04-18,18:13:39,212054000,7.9,121.44644,31.4796,317
2021-04-18,18:13:59,212054000,7.9,121.44588,31.48018,317
2021-04-18,18:14:20,212054000,7.8,121.4452667,31.4808,317
2021-04-18,18:14:39,212054000,7.8,121.4447867,31.48126,317
2021-04-18,18:16:39,212054000,7.6,121.4416533,31.48486,315
2021-04-18,18:16:59,212054000,7.5,121.4410533,31.4854,315
2021-04-18,18:17:18,212054000,7.5,121.44052,31.4858,315
2021-04-18,18:17:39,212054000,7.5,121.43984,31.4862,315
2021-04-18,18:17:59,212054000,7.4,121.4392667,31.48666,315
2021-04-18,18:18:29,212054000,7.5,121.4384667,31.48746,315
2021-04-18,18:18:59,212054000,7.3,121.4376667,31.4882,315
2021-04-18,18:19:18,212054000,7.4,121.43712,31.48873,315
2021-04-18,18:19:39,212054000,7.2,121.43656,31.48925,315
2021-04-18,18:20:10,212054000,7.3,121.4358,31.48998,315
2021-04-18,18:20:49,212054000,7.3,121.43472,31.491,315
2021-04-18,18:21:19,212054000,7.3,121.4339467,31.49175,313
2021-04-18,18:21:59,212054000,7.4,121.4328133,31.49275,311
2021-04-18,18:22:28,212054000,7.4,121.432,31.49341,310
2021-04-18,18:22:49,212054000,7.4,121.4314,31.49388,310
2021-04-18,18:23:10,212054000,7.5,121.4307467,31.49441,310
2021-04-18,18:23:28,212054000,7.6,121.4302533,31.49485,309
2021-04-18,18:23:49,212054000,7.6,121.4296,31.49541,307
2021-04-18,18:24:10,212054000,7.6,121.4289467,31.4959,306
2021-04-18,18:24:59,212054000,7.7,121.4273467,31.49701,305
2021-04-18,18:25:28,212054000,7.8,121.42636,31.49765,305
2021-04-18,18:25:49,212054000,7.8,121.4256133,31.49813,305
2021-04-18,18:26:10,212054000,7.9,121.42488,31.49861,305
2021-04-18,18:26:28,212054000,8,121.42432,31.49908,305
2021-04-18,18:26:49,212054000,8,121.4236533,31.49958,305
2021-04-18,18:27:19,212054000,8.2,121.42256,31.50031,303
2021-04-18,18:27:49,212054000,8.2,121.4214133,31.50086,302
2021-04-18,18:28:10,212054000,8.3,121.4206533,31.50135,302
2021-04-18,18:28:40,212054000,8.3,121.4195467,31.50198,302
2021-04-18,18:29:00,212054000,8.4,121.4186933,31.50246,302
2021-04-18,18:29:19,212054000,8.5,121.4179067,31.5029,302
2021-04-18,18:29:40,212054000,8.5,121.4171867,31.50331,302
2021-04-18,18:30:00,212054000,8.6,121.4163867,31.5038,302
2021-04-18,18:30:40,212054000,8.7,121.41484,31.50468,302
2021-04-18,18:31:00,212054000,8.8,121.41404,31.50515,302
2021-04-18,18:31:19,212054000,8.8,121.41332,31.50556,302
2021-04-18,18:31:40,212054000,8.8,121.4124533,31.50606,302
2021-04-18,18:32:00,212054000,8.8,121.4116533,31.50653,302
2021-04-18,18:32:18,212054000,8.8,121.41092,31.50696,302
2021-04-18,18:32:40,212054000,8.9,121.41004,31.5075,302
2021-04-18,18:33:00,212054000,9,121.4091867,31.50798,302
2021-04-18,18:34:39,212054000,9.1,121.4051467,31.51028,302
2021-04-18,18:35:09,212054000,9.1,121.4038533,31.51101,302
2021-04-18,18:35:28,212054000,9.2,121.4030933,31.51145,302
2021-04-18,18:36:28,212054000,9.3,121.40056,31.51293,302
2021-04-18,18:36:59,212054000,9.3,121.3993733,31.51373,302
2021-04-18,18:37:28,212054000,9.3,121.3981067,31.51446,302
2021-04-18,18:37:49,212054000,9.3,121.3971867,31.51498,302
2021-04-18,18:38:09,212054000,9.3,121.39632,31.51538,302
2021-04-18,18:38:28,212054000,9.3,121.3954533,31.51585,302
2021-04-18,18:38:49,212054000,9.4,121.3946133,31.51633,302
2021-04-18,18:39:09,212054000,9.4,121.39368,31.51678,302
2021-04-18,18:39:28,212054000,9.4,121.3928667,31.51723,302
2021-04-18,18:41:00,212054000,9.5,121.3889467,31.51945,303
2021-04-18,18:42:00,212054000,9.5,121.3863467,31.52088,303
2021-04-18,18:42:20,212054000,9.5,121.38544,31.52138,303
2021-04-18,18:43:08,212054000,9.5,121.3833067,31.52256,303
2021-04-18,18:43:38,212054000,9.5,121.38212,31.52325,302
2021-04-18,18:43:59,212054000,9.6,121.3811867,31.52381,302
2021-04-18,18:45:09,212054000,9.6,121.3781733,31.52555,303
2021-04-18,18:45:38,212054000,9.6,121.3768133,31.52628,302
2021-04-18,18:45:59,212054000,9.6,121.3759467,31.52671,302
2021-04-18,18:46:30,212054000,9.6,121.3745467,31.5275,302
2021-04-18,18:46:49,212054000,9.7,121.3737467,31.52793,302
2021-04-18,18:47:09,212054000,9.7,121.3728133,31.52845,303
2021-04-18,18:47:30,212054000,9.7,121.3719067,31.529,302
2021-04-18,18:47:59,212054000,9.6,121.37068,31.52975,302
2021-04-18,18:48:19,212054000,9.5,121.36976,31.53025,302
2021-04-18,18:49:30,212054000,9.4,121.36672,31.53203,301
2021-04-18,18:50:30,212054000,9.2,121.3642133,31.53341,300
2021-04-18,18:51:09,212054000,9.1,121.36256,31.53428,301
2021-04-18,18:51:30,212054000,9.1,121.36164,31.53476,300
2021-04-18,18:51:59,212054000,9.1,121.3604667,31.5354,300
2021-04-18,18:52:59,212054000,9,121.3578933,31.53671,300
2021-04-18,18:53:19,212054000,8.9,121.3570533,31.53715,300
2021-04-18,18:53:38,212054000,8.9,121.3563067,31.53751,300
2021-04-18,18:53:59,212054000,8.9,121.3553733,31.53796,300
2021-04-18,18:54:19,212054000,8.9,121.3545467,31.5384,300
2021-04-18,18:54:38,212054000,8.8,121.3537467,31.53878,300
2021-04-18,18:55:18,212054000,8.8,121.3521733,31.5396,300
2021-04-18,18:56:30,212054000,8.8,121.3491067,31.54115,301
2021-04-18,18:56:59,212054000,8.8,121.348,31.54171,300
2021-04-18,18:57:30,212054000,8.8,121.34676,31.54233,300
2021-04-18,18:58:08,212054000,8.7,121.34504,31.54321,300
2021-04-18,18:58:30,212054000,8.5,121.34428,31.5436,301
2021-04-18,18:59:09,212054000,8.3,121.3428133,31.54436,300
2021-04-18,18:59:30,212054000,8.2,121.34196,31.5448,300
2021-04-18,18:59:50,212054000,8.1,121.3412,31.54518,300
2021-04-18,19:00:09,212054000,8,121.3404667,31.54553,300
2021-04-18,19:00:31,212054000,7.9,121.3396133,31.54586,302
2021-04-18,19:00:50,212054000,7.8,121.3389467,31.54621,304
2021-04-18,19:01:10,212054000,7.7,121.33824,31.54661,305
2021-04-18,19:02:00,212054000,7.5,121.33648,31.54766,306
2021-04-18,19:02:20,212054000,7.4,121.33584,31.54803,308
2021-04-18,19:02:40,212054000,7.4,121.33512,31.54845,309
2021-04-18,19:03:09,212054000,7.3,121.3342,31.54905,313
2021-04-18,19:04:28,212054000,6.9,121.332,31.55091,325
2021-04-18,19:04:59,212054000,6.8,121.3313067,31.5517,329
2021-04-18,19:06:20,212054000,6.5,121.3300133,31.55393,335
2021-04-18,19:07:00,212054000,6.5,121.3294933,31.55506,336
2021-04-18,19:07:20,212054000,6.4,121.3292667,31.55563,336
2021-04-18,19:07:40,212054000,6.3,121.3290133,31.55616,337
2021-04-18,19:08:00,212054000,6.2,121.32876,31.55671,338
2021-04-18,19:08:20,212054000,6.2,121.32852,31.5573,339
2021-04-18,19:08:40,212054000,6.1,121.32832,31.55781,341
2021-04-18,19:09:09,212054000,6,121.3280533,31.55861,344
2021-04-18,19:09:40,212054000,5.9,121.3278533,31.55948,344
2021-04-18,19:10:00,212054000,5.8,121.3277067,31.56003,345
2021-04-18,19:10:20,212054000,5.8,121.3276133,31.56056,346
2021-04-18,19:10:50,212054000,5.7,121.3275067,31.56141,345
2021-04-18,19:11:09,212054000,5.7,121.32748,31.5619,343
2021-04-18,19:12:00,212054000,5.5,121.32728,31.56325,340
2021-04-18,19:12:28,212054000,5.4,121.32712,31.5639,340
2021-04-18,19:12:49,212054000,5.3,121.327,31.56443,340
2021-04-18,19:13:09,212054000,5.3,121.3268667,31.56491,340
2021-04-18,19:13:39,212054000,5.3,121.3266533,31.56561,341
2021-04-18,19:14:00,212054000,5.3,121.32652,31.56615,341
2021-04-18,19:14:20,212054000,5.2,121.3264133,31.56666,341
2021-04-18,19:14:49,212054000,5.2,121.32624,31.56735,341
2021-04-18,19:15:20,212054000,5.1,121.3260533,31.56811,341
2021-04-18,19:16:28,212054000,5.1,121.3255867,31.56958,340
2021-04-18,19:17:09,212054000,5,121.3253467,31.57053,340
2021-04-18,19:17:28,212054000,5,121.32524,31.57096,340
2021-04-18,19:18:20,212054000,4.9,121.3249067,31.5722,340
2021-04-18,19:19:01,212054000,4.8,121.3246933,31.57301,340
2021-04-18,19:19:20,212054000,4.8,121.3245733,31.57346,341
2021-04-18,19:19:39,212054000,4.9,121.3244667,31.57393,341
2021-04-18,19:20:00,212054000,4.8,121.32436,31.57441,341
2021-04-18,19:20:20,212054000,4.7,121.3242533,31.57483,341
2021-04-18,19:20:39,212054000,4.6,121.3241733,31.5752,341
2021-04-18,19:21:20,212054000,4.4,121.3240133,31.57613,341
2021-04-18,19:22:09,212054000,4.1,121.3238533,31.57713,341
2021-04-18,19:22:29,212054000,4,121.3237733,31.57748,341
2021-04-18,19:22:48,212054000,4,121.3237067,31.57783,340
2021-04-18,19:23:20,212054000,3.9,121.3236,31.57848,340
2021-04-18,19:24:09,212054000,3.7,121.3234533,31.57928,340
2021-04-18,19:24:29,212054000,3.6,121.3234,31.57963,340
2021-04-18,19:24:50,212054000,3.5,121.3233467,31.57998,340
2021-04-18,19:25:09,212054000,3.4,121.3233067,31.5803,339
2021-04-18,19:25:40,212054000,3.3,121.3232133,31.58081,338
2021-04-18,19:26:00,212054000,3.3,121.3231867,31.58111,337
2021-04-18,19:27:00,212054000,3,121.32304,31.58196,334
2021-04-18,19:27:20,212054000,2.8,121.3229467,31.58221,333
2021-04-18,19:27:50,212054000,2.6,121.32284,31.58255,332
2021-04-18,19:28:08,212054000,2.5,121.32276,31.58276,332
2021-04-18,19:28:40,212054000,2.2,121.32264,31.5831,332
2021-04-18,19:29:00,212054000,1.9,121.32256,31.58326,333
2021-04-18,19:29:40,212054000,1.4,121.3224533,31.58353,334
2021-04-18,19:30:00,212054000,1.1,121.3224,31.58363,335
2021-04-18,19:30:40,212054000,0.5,121.3223067,31.58375,337
2021-04-18,19:31:00,212054000,0.3,121.3222933,31.58378,339
2021-04-18,19:31:30,212054000,0,121.32228,31.5838,340
2021-04-18,19:31:58,212054000,0.2,121.3222533,31.58376,341
2021-04-18,19:32:23,212054000,0.3,121.32228,31.58373,342
2021-04-18,19:32:41,212054000,0.4,121.32228,31.5837,342
2021-04-18,19:32:58,212054000,0.5,121.3222933,31.58365,342
2021-04-18,19:38:05,212054000,0.6,121.32268,31.58278,351
2021-04-18,19:44:05,212054000,0.5,121.3234933,31.5823,353
2021-04-18,19:59:05,212054000,0.1,121.3243067,31.58386,335
2021-04-18,20:11:05,212054000,0.2,121.3247067,31.58368,329
2021-04-18,20:17:05,212054000,0,121.3248533,31.58355,327
2021-04-18,20:23:05,212054000,0,121.3248,31.58363,326
2021-04-18,20:35:05,212054000,0.1,121.32484,31.58363,327
2021-04-18,20:56:05,212054000,0,121.32508,31.5837,321
2021-04-18,21:20:05,212054000,0,121.3249467,31.5834,318
2021-04-18,21:41:05,212054000,0,121.3250933,31.58361,319
2021-04-18,22:08:05,212054000,0,121.32496,31.58366,323
2021-04-18,22:17:05,212054000,0,121.3250533,31.5836,320
2021-04-18,22:29:05,212054000,0,121.3250533,31.58348,318
2021-04-18,22:32:05,212054000,0,121.32504,31.5835,318
2021-04-18,22:38:05,212054000,0,121.325,31.58348,317
2021-04-18,22:41:05,212054000,0,121.3250133,31.58346,316
2021-04-18,22:50:05,212054000,0.1,121.325,31.58346,311
2021-04-18,22:56:05,212054000,0.1,121.32484,31.58335,308
2021-04-18,23:08:05,212054000,0.1,121.3247067,31.58306,309
2021-04-18,23:20:05,212054000,0,121.32472,31.58308,309
2021-04-18,23:47:05,212054000,0.1,121.3245733,31.58306,309
2021-04-19,0:29:05,212054000,0.1,121.3242933,31.58306,313
2021-04-19,0:41:05,212054000,0,121.32412,31.58335,310
2021-04-19,0:56:05,212054000,0,121.3241733,31.58358,309
2021-04-19,1:05:05,212054000,0,121.3243067,31.58378,303
2021-04-19,1:08:05,212054000,0,121.3243867,31.58386,301
2021-04-19,1:17:05,212054000,0,121.32456,31.58411,290
2021-04-19,1:29:05,212054000,0.2,121.3246933,31.58478,269
2021-04-19,1:35:05,212054000,0.3,121.32452,31.58556,251
2021-04-19,1:41:05,212054000,0.4,121.3242533,31.5863,235
2021-04-19,1:44:05,212054000,0.4,121.32392,31.58673,227
2021-04-19,1:50:05,212054000,0.6,121.3233067,31.58743,202
2021-04-19,1:53:05,212054000,0.5,121.3227467,31.58781,191
2021-04-19,1:56:05,212054000,0.6,121.3223067,31.58793,182
2021-04-19,1:59:05,212054000,0.4,121.3217067,31.58816,175
2021-04-19,2:05:05,212054000,0.4,121.3209733,31.58803,160
2021-04-19,2:14:05,212054000,0.2,121.32024,31.58766,143
2021-04-19,2:23:05,212054000,0.1,121.32004,31.58743,135
2021-04-19,2:26:05,212054000,0,121.3199867,31.58738,134
2021-04-19,2:29:05,212054000,0,121.31996,31.58738,134
2021-04-19,2:38:05,212054000,0,121.32,31.58741,134
2021-04-19,2:41:05,212054000,0,121.3200533,31.58745,136
2021-04-19,2:44:05,212054000,0,121.3200667,31.58746,137
2021-04-19,2:53:05,212054000,0,121.3200667,31.58746,137
2021-04-19,2:59:05,212054000,0,121.3200533,31.58745,138
2021-04-19,3:08:05,212054000,0,121.3199467,31.58736,136
2021-04-19,3:17:05,212054000,0,121.32,31.5874,136
2021-04-19,3:23:05,212054000,0.1,121.31996,31.58738,138
2021-04-19,3:26:05,212054000,0,121.3199467,31.58736,137
2021-04-19,3:41:05,212054000,0,121.3200133,31.58746,137
2021-04-19,3:53:05,212054000,0,121.31996,31.58736,138
2021-04-19,4:02:05,212054000,0.1,121.32004,31.58746,135
2021-04-19,4:11:05,212054000,0,121.3201067,31.58753,138
2021-04-19,4:17:05,212054000,0,121.3201467,31.58753,139
2021-04-19,4:32:05,212054000,0,121.32016,31.58751,139
2021-04-19,4:35:05,212054000,0,121.3201733,31.58751,140
2021-04-19,4:38:05,212054000,0,121.3201067,31.5875,140
2021-04-19,4:44:05,212054000,0,121.32008,31.58748,139
2021-04-19,4:47:05,212054000,0,121.3201067,31.58746,139
2021-04-19,4:50:05,212054000,0,121.3201067,31.58746,139
2021-04-19,4:53:05,212054000,0,121.3201067,31.58748,139
2021-04-19,4:56:05,212054000,0,121.3201067,31.58748,140
2021-04-19,4:59:05,212054000,0,121.32012,31.58748,140
2021-04-19,5:02:05,212054000,0,121.3201467,31.58746,140
2021-04-19,5:05:05,212054000,0,121.3201467,31.58745,140
2021-04-19,5:14:05,212054000,0.1,121.3200667,31.58745,137
2021-04-19,5:17:05,212054000,0,121.32008,31.58743,137
2021-04-19,5:23:05,212054000,0,121.3200667,31.58745,138
2021-04-19,5:29:05,212054000,0,121.3200667,31.58738,137
2021-04-19,5:35:05,212054000,0,121.3200533,31.58735,135
2021-04-19,5:47:05,212054000,0,121.32,31.58736,135
2021-04-19,5:50:05,212054000,0.1,121.31988,31.58733,134
2021-04-19,5:53:05,212054000,0,121.31996,31.58725,134
2021-04-19,6:17:05,212054000,0,121.3199867,31.58723,135
2021-04-19,6:23:05,212054000,0.1,121.31992,31.58721,133
2021-04-19,6:32:05,212054000,0,121.3198933,31.58723,130
2021-04-19,6:38:05,212054000,0,121.3198933,31.58721,133
2021-04-19,6:41:05,212054000,0,121.3198933,31.58725,133
2021-04-19,6:50:05,212054000,0.1,121.32004,31.58711,131
2021-04-19,6:56:05,212054000,0.3,121.32044,31.587,146
2021-04-19,7:02:05,212054000,0.5,121.3208667,31.58745,174
2021-04-19,7:05:58,212054000,0.4,121.3212133,31.588,185
2021-04-19,7:06:28,212054000,0.5,121.3213067,31.58801,187
2021-04-19,7:06:49,212054000,0.6,121.3213733,31.58798,190
2021-04-19,7:07:09,212054000,0.8,121.3214933,31.58795,194
2021-04-19,7:07:28,212054000,1,121.32156,31.5879,198
2021-04-19,7:07:58,212054000,1.3,121.3217067,31.58775,205
2021-04-19,7:08:28,212054000,1.6,121.3218,31.58753,213
2021-04-19,7:08:49,212054000,1.8,121.32176,31.58738,219
2021-04-19,7:09:18,212054000,2,121.3217467,31.58711,227
2021-04-19,7:09:38,212054000,2.1,121.32168,31.58693,233
2021-04-19,7:09:58,212054000,2.3,121.3216133,31.58671,238
2021-04-19,7:10:28,212054000,2.5,121.3214533,31.5864,247
2021-04-19,7:10:49,212054000,2.7,121.32128,31.58611,252
2021-04-19,7:11:39,212054000,2.9,121.3208,31.58566,265
2021-04-19,7:11:58,212054000,2.9,121.3205733,31.58551,269
2021-04-19,7:12:28,212054000,2.8,121.3201733,31.58528,276
2021-04-19,7:13:30,212054000,3.1,121.3192,31.58501,286
2021-04-19,7:13:58,212054000,3.2,121.3186533,31.58498,289
2021-04-19,7:14:39,212054000,3.4,121.31792,31.58505,292
2021-04-19,7:15:08,212054000,3.6,121.31736,31.58515,293
2021-04-19,7:15:39,212054000,3.9,121.3168,31.5853,295
2021-04-19,7:16:39,212054000,4.5,121.3154533,31.5857,295
2021-04-19,7:18:29,212054000,5.6,121.3125467,31.5867,298
2021-04-19,7:18:48,212054000,5.8,121.3120133,31.5869,299
2021-04-19,7:20:39,212054000,6.7,121.3086133,31.58846,300
2021-04-19,7:20:59,212054000,6.9,121.3079467,31.58878,300
2021-04-19,7:21:28,212054000,7.1,121.3069733,31.58926,300
2021-04-19,7:23:39,212054000,7.9,121.3022933,31.5916,305
2021-04-19,7:24:18,212054000,8.1,121.30084,31.59246,305
2021-04-19,7:25:10,212054000,8.4,121.2989467,31.59356,307
2021-04-19,7:25:28,212054000,8.5,121.2981467,31.59405,309
2021-04-19,7:26:19,212054000,8.7,121.2962933,31.59528,310
2021-04-19,7:27:59,212054000,9,121.2926133,31.5979,312
2021-04-19,7:28:19,212054000,9.1,121.2918,31.59845,315
2021-04-19,7:28:49,212054000,9.2,121.29068,31.59938,315
2021-04-19,7:29:19,212054000,9.2,121.28964,31.60026,315
2021-04-19,7:30:19,212054000,9.4,121.2874533,31.60218,314
2021-04-19,7:31:49,212054000,9.6,121.28412,31.60496,310
2021-04-19,7:32:40,212054000,9.8,121.2821067,31.60646,310
2021-04-19,7:33:19,212054000,9.9,121.2804133,31.6077,311
2021-04-19,7:33:40,212054000,10,121.2796133,31.60826,313
2021-04-19,7:35:09,212054000,10.1,121.2760133,31.61123,315
2021-04-19,7:35:29,212054000,10.1,121.27528,31.61186,315
2021-04-19,7:36:08,212054000,10.2,121.2738133,31.61318,315
2021-04-19,7:36:29,212054000,10.2,121.2729733,31.61395,315
2021-04-19,7:37:28,212054000,10.3,121.27064,31.61605,316
2021-04-19,7:38:18,212054000,10.5,121.2687067,31.61778,315
2021-04-19,7:38:40,212054000,10.5,121.2678533,31.61855,315
2021-04-19,7:38:59,212054000,10.5,121.2670533,31.61926,315
2021-04-19,7:39:20,212054000,10.6,121.26624,31.62001,315
2021-04-19,7:39:39,212054000,10.6,121.2654533,31.62068,315
2021-04-19,7:39:59,212054000,10.7,121.26468,31.62141,315
2021-04-19,7:40:20,212054000,10.6,121.2638133,31.62221,313
2021-04-19,7:40:49,212054000,10.7,121.26268,31.62321,312
2021-04-19,7:41:20,212054000,10.7,121.2614133,31.62425,312
2021-04-19,7:41:39,212054000,10.7,121.2605733,31.62493,312
2021-04-19,7:42:48,212054000,10.8,121.2575467,31.62736,312
2021-04-19,7:43:20,212054000,10.8,121.2562533,31.6284,312
2021-04-19,7:43:39,212054000,10.8,121.2555067,31.62901,312
2021-04-19,7:44:48,212054000,10.9,121.2524667,31.63151,312
2021-04-19,7:46:08,212054000,10.8,121.24904,31.63428,310
2021-04-19,7:49:28,212054000,10.9,121.24024,31.64105,310
2021-04-19,7:50:19,212054000,10.9,121.238,31.64278,309
2021-04-19,7:50:38,212054000,10.9,121.2372533,31.64335,308
2021-04-19,7:50:59,212054000,10.9,121.23628,31.64403,308
2021-04-19,7:51:49,212054000,10.9,121.23396,31.6457,308
2021-04-19,7:54:39,212054000,9.8,121.22668,31.65083,308
2021-04-19,7:55:50,212054000,9.2,121.2236533,31.65308,308
2021-04-19,7:56:58,212054000,8.8,121.2211467,31.65488,308
2021-04-19,7:57:58,212054000,8.3,121.2190133,31.65638,308
2021-04-19,7:59:30,212054000,7.9,121.2159867,31.65863,308
2021-04-19,8:01:09,212054000,7.6,121.2128533,31.66098,308
2021-04-19,8:02:18,212054000,7.4,121.21064,31.66261,306
2021-04-19,8:02:39,212054000,7.5,121.2100533,31.66303,305
2021-04-19,8:03:09,212054000,7.5,121.2090533,31.66368,305
2021-04-19,8:05:48,212054000,8.2,121.20364,31.66721,307
2021-04-19,8:07:28,212054000,8.6,121.2000667,31.6697,308
2021-04-19,8:08:28,212054000,8.9,121.19788,31.6713,308
2021-04-19,8:12:48,212054000,8.5,121.1884533,31.67811,305
2021-04-19,8:16:29,212054000,7.6,121.18056,31.6834,302
2021-04-19,8:16:58,212054000,7.6,121.17952,31.684,302
2021-04-19,8:17:40,212054000,7.3,121.1782,31.68476,302
2021-04-19,8:18:40,212054000,7.1,121.1762,31.6859,303
2021-04-19,8:24:09,212054000,7.8,121.16504,31.69205,301
2021-04-19,8:28:19,212054000,8.2,121.1557067,31.69695,301
2021-04-19,8:30:19,212054000,8.3,121.15104,31.69935,304
2021-04-19,8:30:49,212054000,8.5,121.1498533,31.7,305
2021-04-19,8:31:09,212054000,8.5,121.14904,31.70045,307
2021-04-19,8:32:19,212054000,8.7,121.1464533,31.70196,310
2021-04-19,8:32:39,212054000,8.7,121.1457067,31.7025,310
2021-04-19,8:33:49,212054000,8.7,121.1432667,31.7043,311
2021-04-19,8:34:29,212054000,8.7,121.1417733,31.70538,314
2021-04-19,8:35:18,212054000,8.8,121.1401067,31.70693,315
2021-04-19,8:35:49,212054000,8.8,121.13908,31.70788,315
2021-04-19,8:36:18,212054000,8.8,121.1381467,31.70861,315
2021-04-19,8:36:49,212054000,8.8,121.13708,31.70943,315
2021-04-19,8:37:18,212054000,8.8,121.13608,31.71031,315
2021-04-19,8:38:09,212054000,8.9,121.1344,31.71185,316
2021-04-19,8:38:39,212054000,8.9,121.13344,31.71271,315
2021-04-19,8:39:28,212054000,8.9,121.13176,31.71423,315
2021-04-19,8:40:09,212054000,9,121.1304667,31.71541,315
2021-04-19,8:40:39,212054000,9,121.1294,31.7164,314
2021-04-19,8:41:09,212054000,9,121.1284133,31.71726,313
2021-04-19,8:41:28,212054000,9,121.1277467,31.71783,312
2021-04-19,8:42:09,212054000,9.2,121.12628,31.71905,312
2021-04-19,8:43:09,212054000,9.3,121.12408,31.72081,312
2021-04-19,8:43:29,212054000,9.4,121.1233467,31.72141,313
2021-04-19,8:44:29,212054000,9.4,121.1210533,31.72328,315
2021-04-19,8:45:09,212054000,9.4,121.1196667,31.72465,317
2021-04-19,8:45:29,212054000,9.4,121.1189467,31.72535,318
2021-04-19,8:45:50,212054000,9.2,121.11832,31.72593,318
2021-04-19,8:47:18,212054000,9.3,121.1154,31.729,319
2021-04-19,8:47:48,212054000,9.3,121.1144667,31.72998,319
2021-04-19,8:48:08,212054000,9.3,121.1138533,31.7306,319
2021-04-19,8:49:48,212054000,8.9,121.11076,31.73393,317
2021-04-19,8:50:08,212054000,8.8,121.1101467,31.73455,316
2021-04-19,8:50:38,212054000,8.7,121.1091467,31.73541,316
2021-04-19,8:51:08,212054000,8.6,121.10824,31.73621,315
2021-04-19,8:51:38,212054000,8.4,121.10732,31.73705,315
2021-04-19,8:52:18,212054000,8.2,121.1061067,31.73825,314
2021-04-19,8:53:08,212054000,7.8,121.1046533,31.73963,311
2021-04-19,8:54:09,212054000,7.5,121.10288,31.74116,308
2021-04-19,8:54:29,212054000,7.3,121.1023067,31.7416,307
2021-04-19,8:55:38,212054000,6.8,121.1002533,31.74306,305
2021-04-19,8:56:09,212054000,6.7,121.0994,31.74361,305
2021-04-19,8:56:38,212054000,6.6,121.09856,31.74416,305
2021-04-19,8:56:59,212054000,6.5,121.09792,31.74456,306
2021-04-19,8:59:00,212054000,6.5,121.0946133,31.74678,305
2021-04-19,9:00:08,212054000,6.7,121.0926533,31.7481,305
2021-04-19,9:00:38,212054000,6.9,121.09172,31.7487,305
2021-04-19,9:01:00,212054000,6.9,121.09112,31.74908,306
2021-04-19,9:01:38,212054000,7.1,121.09,31.74986,305
2021-04-19,9:04:19,212054000,7.5,121.08472,31.75315,303
2021-04-19,9:05:09,212054000,7.5,121.08308,31.75413,302
2021-04-19,9:05:29,212054000,7.6,121.0824533,31.75453,301
2021-04-19,9:05:48,212054000,7.6,121.0817467,31.75496,301
2021-04-19,9:06:38,212054000,7.7,121.0800533,31.75593,298
2021-04-19,9:07:20,212054000,7.8,121.07852,31.75671,298
2021-04-19,9:07:40,212054000,7.8,121.07784,31.75705,298
2021-04-19,9:08:29,212054000,8,121.076,31.75796,299
2021-04-19,9:09:20,212054000,8.2,121.074,31.75898,298
2021-04-19,9:09:40,212054000,8.2,121.0732667,31.75936,298
2021-04-19,9:10:29,212054000,8.3,121.0713467,31.76031,298
2021-04-19,9:11:20,212054000,8.5,121.06932,31.76133,298
2021-04-19,9:12:10,212054000,8.7,121.06728,31.7624,296
2021-04-19,9:12:40,212054000,8.7,121.06608,31.76298,295
2021-04-19,9:12:58,212054000,8.8,121.0653067,31.76333,295
2021-04-19,9:14:10,212054000,8.9,121.0622533,31.76468,295
2021-04-19,9:14:39,212054000,9,121.0609067,31.76528,295
2021-04-19,9:14:58,212054000,8.9,121.0601733,31.76561,293
2021-04-19,9:15:39,212054000,8.5,121.0584667,31.76638,291
2021-04-19,9:16:10,212054000,8.2,121.05716,31.76688,289
2021-04-19,9:17:19,212054000,7.5,121.0544,31.76775,285
2021-04-19,9:17:39,212054000,7.3,121.05368,31.76793,284
2021-04-19,9:18:49,212054000,6.8,121.05116,31.76848,282
2021-04-19,9:19:09,212054000,6.7,121.0503867,31.76861,282
2021-04-19,9:19:40,212054000,6.5,121.0493733,31.7688,282
2021-04-19,9:20:19,212054000,6.3,121.0480133,31.76901,283
2021-04-19,9:20:40,212054000,6.2,121.0473067,31.76913,284
